_id,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
697,Fluchtunfälle,insgesamt,2024,202412,833,918,-12.59,-9.26,931
698,Fluchtunfälle,insgesamt,2023,Summe,10934,10719,,2.01,
699,Fluchtunfälle,insgesamt,2023,202301,750,686,-2.6,9.33,899
700,Fluchtunfälle,insgesamt,2023,202302,717,755,-4.4,-5.03,895
701,Fluchtunfälle,insgesamt,2023,202303,985,887,37.38,11.05,904
702,Fluchtunfälle,insgesamt,2023,202304,917,847,-6.9,8.26,909
703,Fluchtunfälle,insgesamt,2023,202305,1011,1050,10.25,-3.71,906
704,Fluchtunfälle,insgesamt,2023,202306,947,926,-6.33,2.27,908
705,Fluchtunfälle,insgesamt,2023,202307,997,1028,5.28,-3.02,905
706,Fluchtunfälle,insgesamt,2023,202308,811,781,-18.66,3.84,908
707,Fluchtunfälle,insgesamt,2023,202309,966,952,19.11,1.47,909
708,Fluchtunfälle,insgesamt,2023,202310,1029,1095,6.52,-6.03,904
709,Fluchtunfälle,insgesamt,2023,202311,886,942,-13.9,-5.94,899
710,Fluchtunfälle,insgesamt,2023,202312,918,770,3.61,19.22,911
711,Fluchtunfälle,insgesamt,2022,Summe,10719,9875,,8.55,
712,Fluchtunfälle,insgesamt,2022,202201,686,521,-12.94,31.67,837
713,Fluchtunfälle,insgesamt,2022,202202,755,602,10.06,25.42,849
714,Fluchtunfälle,insgesamt,2022,202203,887,800,17.48,10.88,857
715,Fluchtunfälle,insgesamt,2022,202204,847,715,-4.51,18.46,868
716,Fluchtunfälle,insgesamt,2022,202205,1050,865,23.97,21.39,883
717,Fluchtunfälle,insgesamt,2022,202206,926,990,-11.81,-6.46,878
718,Fluchtunfälle,insgesamt,2022,202207,1028,1027,11.02,0.1,878
719,Fluchtunfälle,insgesamt,2022,202208,781,714,-24.03,9.38,883
720,Fluchtunfälle,insgesamt,2022,202209,952,951,21.9,0.11,884
721,Fluchtunfälle,insgesamt,2022,202210,1095,1053,15.02,3.99,887
722,Fluchtunfälle,insgesamt,2022,202211,942,849,-13.97,10.95,895
723,Fluchtunfälle,insgesamt,2022,202212,770,788,-18.26,-2.28,893
724,Fluchtunfälle,insgesamt,2021,Summe,9875,10024,,-1.49,
725,Fluchtunfälle,insgesamt,2021,202101,521,791,-24.93,-34.13,813
726,Fluchtunfälle,insgesamt,2021,202102,602,870,15.55,-30.8,791
727,Fluchtunfälle,insgesamt,2021,202103,800,744,32.89,7.53,795
728,Fluchtunfälle,insgesamt,2021,202104,715,607,-10.63,17.79,804
729,Fluchtunfälle,insgesamt,2021,202105,865,859,20.98,0.7,805
730,Fluchtunfälle,insgesamt,2021,202106,990,905,14.45,9.39,812
731,Fluchtunfälle,insgesamt,2021,202107,1027,1010,3.74,1.68,813
732,Fluchtunfälle,insgesamt,2021,202108,714,735,-30.48,-2.86,811
733,Fluchtunfälle,insgesamt,2021,202109,951,948,33.19,0.32,812
734,Fluchtunfälle,insgesamt,2021,202110,1053,997,10.73,5.62,816
735,Fluchtunfälle,insgesamt,2021,202111,849,864,-19.37,-1.74,815
736,Fluchtunfälle,insgesamt,2021,202112,788,694,-7.18,13.54,823
737,Fluchtunfälle,insgesamt,2020,Summe,10024,11773,,-14.86,
738,Fluchtunfälle,insgesamt,2020,202001,791,927,-14.49,-14.67,970
739,Fluchtunfälle,insgesamt,2020,202002,870,883,9.99,-1.47,969
740,Fluchtunfälle,insgesamt,2020,202003,744,1005,-14.48,-25.97,947
741,Fluchtunfälle,insgesamt,2020,202004,607,967,-18.41,-37.23,917
742,Fluchtunfälle,insgesamt,2020,202005,859,1014,41.52,-15.29,904
743,Fluchtunfälle,insgesamt,2020,202006,905,994,5.36,-8.95,897
744,Fluchtunfälle,insgesamt,2020,202007,1010,1187,11.6,-14.91,882
745,Fluchtunfälle,insgesamt,2020,202008,735,820,-27.23,-10.37,875
746,Fluchtunfälle,insgesamt,2020,202009,948,996,28.98,-4.82,871
747,Fluchtunfälle,insgesamt,2020,202010,997,1088,5.17,-8.36,863
748,Fluchtunfälle,insgesamt,2020,202011,864,967,-13.34,-10.65,855
749,Fluchtunfälle,insgesamt,2020,202012,694,925,-19.68,-24.97,835
750,Fluchtunfälle,insgesamt,2019,Summe,11773,11648,,1.07,
751,Fluchtunfälle,insgesamt,2019,201901,927,860,3,7.79,976
752,Fluchtunfälle,insgesamt,2019,201902,883,774,-4.75,14.08,985
753,Fluchtunfälle,insgesamt,2019,201903,1005,954,13.82,5.35,990
754,Fluchtunfälle,insgesamt,2019,201904,967,1010,-3.78,-4.26,986
755,Fluchtunfälle,insgesamt,2019,201905,1014,994,4.86,2.01,988
756,Fluchtunfälle,insgesamt,2019,201906,994,1034,-1.97,-3.87,984
757,Fluchtunfälle,insgesamt,2019,201907,1187,1151,19.42,3.13,987
758,Fluchtunfälle,insgesamt,2019,201908,820,813,-30.92,0.86,988
759,Fluchtunfälle,insgesamt,2019,201909,996,1102,21.46,-9.62,979
760,Fluchtunfälle,insgesamt,2019,201910,1088,1127,9.24,-3.46,976
761,Fluchtunfälle,insgesamt,2019,201911,967,929,-11.12,4.09,979
762,Fluchtunfälle,insgesamt,2019,201912,925,900,-4.34,2.78,981
763,Fluchtunfälle,insgesamt,2018,Summe,11648,11263,,3.42,
764,Fluchtunfälle,insgesamt,2018,201801,860,690,-1.49,24.64,953
765,Fluchtunfälle,insgesamt,2018,201802,774,846,-10,-8.51,947
766,Fluchtunfälle,insgesamt,2018,201803,954,1060,23.26,-10,938
767,Fluchtunfälle,insgesamt,2018,201804,1010,895,5.87,12.85,948
768,Fluchtunfälle,insgesamt,2018,201805,994,1070,-1.58,-7.1,941
769,Fluchtunfälle,insgesamt,2018,201806,1034,948,4.02,9.07,948
770,Fluchtunfälle,insgesamt,2018,201807,1151,1064,11.32,8.18,956
771,Fluchtunfälle,insgesamt,2018,201808,813,831,-29.37,-2.17,954
772,Fluchtunfälle,insgesamt,2018,201809,1102,1009,35.55,9.22,962
773,Fluchtunfälle,insgesamt,2018,201810,1127,1052,2.27,7.13,968
774,Fluchtunfälle,insgesamt,2018,201811,929,925,-17.57,0.43,968
775,Fluchtunfälle,insgesamt,2018,201812,900,873,-3.12,3.09,971
776,Fluchtunfälle,insgesamt,2017,Summe,11263,11179,,0.75,
777,Fluchtunfälle,insgesamt,2017,201701,690,777,-20.69,-11.2,924
778,Fluchtunfälle,insgesamt,2017,201702,846,775,22.61,9.16,930
779,Fluchtunfälle,insgesamt,2017,201703,1060,898,25.3,18.04,944
780,Fluchtunfälle,insgesamt,2017,201704,895,998,-15.57,-10.32,935
781,Fluchtunfälle,insgesamt,2017,201705,1070,850,19.55,25.88,954
782,Fluchtunfälle,insgesamt,2017,201706,948,1018,-11.4,-6.88,948
783,Fluchtunfälle,insgesamt,2017,201707,1064,1095,12.24,-2.83,945
784,Fluchtunfälle,insgesamt,2017,201708,831,958,-21.9,-13.26,935
785,Fluchtunfälle,insgesamt,2017,201709,1009,958,21.42,5.32,939
786,Fluchtunfälle,insgesamt,2017,201710,1052,1022,4.26,2.94,941
787,Fluchtunfälle,insgesamt,2017,201711,925,960,-12.07,-3.65,938
788,Fluchtunfälle,insgesamt,2017,201712,873,870,-5.62,0.34,939
789,Fluchtunfälle,insgesamt,2016,Summe,11179,11358,,-1.58,
790,Fluchtunfälle,insgesamt,2016,201601,777,781,-18.21,-0.51,946
791,Fluchtunfälle,insgesamt,2016,201602,775,713,-0.26,8.7,951
792,Fluchtunfälle,insgesamt,2016,201603,898,908,15.87,-1.1,951
793,Fluchtunfälle,insgesamt,2016,201604,998,966,11.14,3.31,953
794,Fluchtunfälle,insgesamt,2016,201605,850,940,-14.83,-9.57,946
795,Fluchtunfälle,insgesamt,2016,201606,1018,952,19.76,6.93,951
796,Fluchtunfälle,insgesamt,2016,201607,1095,1176,7.56,-6.89,944
797,Fluchtunfälle,insgesamt,2016,201608,958,864,-12.51,10.88,952
798,Fluchtunfälle,insgesamt,2016,201609,958,1007,0,-4.87,948
799,Fluchtunfälle,insgesamt,2016,201610,1022,1110,6.68,-7.93,941
800,Fluchtunfälle,insgesamt,2016,201611,960,991,-6.07,-3.13,938
801,Fluchtunfälle,insgesamt,2016,201612,870,950,-9.38,-8.42,932
802,Fluchtunfälle,insgesamt,2015,Summe,11358,10846,,4.72,
803,Fluchtunfälle,insgesamt,2015,201501,781,778,-5.9,0.39,904
804,Fluchtunfälle,insgesamt,2015,201502,713,742,-8.71,-3.91,902
805,Fluchtunfälle,insgesamt,2015,201503,908,993,27.35,-8.56,895
806,Fluchtunfälle,insgesamt,2015,201504,966,946,6.39,2.11,896
807,Fluchtunfälle,insgesamt,2015,201505,940,925,-2.69,1.62,898
808,Fluchtunfälle,insgesamt,2015,201506,952,880,1.28,8.18,904
809,Fluchtunfälle,insgesamt,2015,201507,1176,1029,23.53,14.29,916
810,Fluchtunfälle,insgesamt,2015,201508,864,802,-26.53,7.73,921
811,Fluchtunfälle,insgesamt,2015,201509,1007,936,16.55,7.59,927
812,Fluchtunfälle,insgesamt,2015,201510,1110,1042,10.23,6.53,933
813,Fluchtunfälle,insgesamt,2015,201511,991,943,-10.72,5.09,937
814,Fluchtunfälle,insgesamt,2015,201512,950,830,-4.14,14.46,947
815,Fluchtunfälle,insgesamt,2014,Summe,10846,11186,,-3.04,
816,Fluchtunfälle,insgesamt,2014,201401,778,796,-6.04,-2.26,931
817,Fluchtunfälle,insgesamt,2014,201402,742,773,-4.63,-4.01,928
818,Fluchtunfälle,insgesamt,2014,201403,993,906,33.83,9.6,935
819,Fluchtunfälle,insgesamt,2014,201404,946,1038,-4.73,-8.86,928
820,Fluchtunfälle,insgesamt,2014,201405,925,848,-2.22,9.08,934
821,Fluchtunfälle,insgesamt,2014,201406,880,1055,-4.86,-16.59,920
822,Fluchtunfälle,insgesamt,2014,201407,1029,1138,16.93,-9.58,910
823,Fluchtunfälle,insgesamt,2014,201408,802,791,-22.06,1.39,911
824,Fluchtunfälle,insgesamt,2014,201409,936,1000,16.71,-6.4,906
825,Fluchtunfälle,insgesamt,2014,201410,1042,1074,11.32,-2.98,903
826,Fluchtunfälle,insgesamt,2014,201411,943,939,-9.5,0.43,904
827,Fluchtunfälle,insgesamt,2014,201412,830,828,-11.98,0.24,904
828,Fluchtunfälle,insgesamt,2013,Summe,11186,11105,,0.73,
829,Fluchtunfälle,insgesamt,2013,201301,796,713,-1.73,11.64,932
830,Fluchtunfälle,insgesamt,2013,201302,773,714,-2.89,8.26,937
831,Fluchtunfälle,insgesamt,2013,201303,906,946,17.21,-4.23,934
832,Fluchtunfälle,insgesamt,2013,201304,1038,919,14.57,12.95,944
833,Fluchtunfälle,insgesamt,2013,201305,848,1035,-18.3,-18.07,928
834,Fluchtunfälle,insgesamt,2013,201306,1055,1041,24.41,1.34,929
835,Fluchtunfälle,insgesamt,2013,201307,1138,1045,7.87,8.9,937
836,Fluchtunfälle,insgesamt,2013,201308,791,887,-30.49,-10.82,929
837,Fluchtunfälle,insgesamt,2013,201309,1000,921,26.42,8.58,936
838,Fluchtunfälle,insgesamt,2013,201310,1074,1090,7.4,-1.47,934
839,Fluchtunfälle,insgesamt,2013,201311,939,984,-12.57,-4.57,931
840,Fluchtunfälle,insgesamt,2013,201312,828,810,-11.82,2.22,932
841,Fluchtunfälle,insgesamt,2012,Summe,11105,10258,,8.26,
842,Fluchtunfälle,insgesamt,2012,201201,713,726,-14.3,-1.79,854
843,Fluchtunfälle,insgesamt,2012,201202,714,760,0.14,-6.05,850
844,Fluchtunfälle,insgesamt,2012,201203,946,883,32.49,7.13,855
845,Fluchtunfälle,insgesamt,2012,201204,919,835,-2.85,10.06,862
846,Fluchtunfälle,insgesamt,2012,201205,1035,1034,12.62,0.1,862
847,Fluchtunfälle,insgesamt,2012,201206,1041,783,0.58,32.95,884
848,Fluchtunfälle,insgesamt,2012,201207,1045,951,0.38,9.88,892
849,Fluchtunfälle,insgesamt,2012,201208,887,790,-15.12,12.28,900
850,Fluchtunfälle,insgesamt,2012,201209,921,906,3.83,1.66,901
851,Fluchtunfälle,insgesamt,2012,201210,1090,916,18.35,19,915
852,Fluchtunfälle,insgesamt,2012,201211,984,842,-9.72,16.86,927
853,Fluchtunfälle,insgesamt,2012,201212,810,832,-17.68,-2.64,925
854,Fluchtunfälle,insgesamt,2011,Summe,10258,9899,,3.63,
855,Fluchtunfälle,insgesamt,2011,201101,726,613,-15.68,18.43,834
856,Fluchtunfälle,insgesamt,2011,201102,760,683,4.68,11.27,841
857,Fluchtunfälle,insgesamt,2011,201103,883,829,16.18,6.51,845
858,Fluchtunfälle,insgesamt,2011,201104,835,938,-5.44,-10.98,837
859,Fluchtunfälle,insgesamt,2011,201105,1034,743,23.83,39.17,861
860,Fluchtunfälle,insgesamt,2011,201106,783,814,-24.27,-3.81,858
861,Fluchtunfälle,insgesamt,2011,201107,951,932,21.46,2.04,860
862,Fluchtunfälle,insgesamt,2011,201108,790,794,-16.93,-0.5,860
863,Fluchtunfälle,insgesamt,2011,201109,906,955,14.68,-5.13,856
864,Fluchtunfälle,insgesamt,2011,201110,916,910,1.1,0.66,856
865,Fluchtunfälle,insgesamt,2011,201111,842,827,-8.08,1.81,857
866,Fluchtunfälle,insgesamt,2011,201112,832,861,-1.19,-3.37,855
867,Fluchtunfälle,insgesamt,2010,Summe,9899,9267,,6.82,
868,Fluchtunfälle,insgesamt,2010,201001,613,512,-17.94,19.73,781
869,Fluchtunfälle,insgesamt,2010,201002,683,802,11.42,-14.84,771
870,Fluchtunfälle,insgesamt,2010,201003,829,607,21.38,36.57,789
871,Fluchtunfälle,insgesamt,2010,201004,938,776,13.15,20.88,803
872,Fluchtunfälle,insgesamt,2010,201005,743,768,-20.79,-3.26,801
873,Fluchtunfälle,insgesamt,2010,201006,814,678,9.56,20.06,812
874,Fluchtunfälle,insgesamt,2010,201007,932,991,14.5,-5.95,807
875,Fluchtunfälle,insgesamt,2010,201008,794,752,-14.81,5.59,811
876,Fluchtunfälle,insgesamt,2010,201009,955,846,20.28,12.88,820
877,Fluchtunfälle,insgesamt,2010,201010,910,953,-4.71,-4.51,816
878,Fluchtunfälle,insgesamt,2010,201011,827,835,-9.12,-0.96,815
879,Fluchtunfälle,insgesamt,2010,201012,861,747,4.11,15.26,825
880,Fluchtunfälle,insgesamt,2009,Summe,9267,9345,,-0.83,
881,Fluchtunfälle,insgesamt,2009,200901,512,727,-22.07,-29.57,761
882,Fluchtunfälle,insgesamt,2009,200902,802,793,56.64,1.13,762
883,Fluchtunfälle,insgesamt,2009,200903,607,763,-24.31,-20.45,749
884,Fluchtunfälle,insgesamt,2009,200904,776,837,27.84,-7.29,744
885,Fluchtunfälle,insgesamt,2009,200905,768,871,-1.03,-11.83,735
886,Fluchtunfälle,insgesamt,2009,200906,678,859,-11.72,-21.07,720
887,Fluchtunfälle,insgesamt,2009,200907,991,832,46.17,19.11,733
888,Fluchtunfälle,insgesamt,2009,200908,752,760,-24.12,-1.05,732
889,Fluchtunfälle,insgesamt,2009,200909,846,747,12.5,13.25,741
890,Fluchtunfälle,insgesamt,2009,200910,953,874,12.65,9.04,747
891,Fluchtunfälle,insgesamt,2009,200911,835,625,-12.38,33.6,765
892,Fluchtunfälle,insgesamt,2009,200912,747,657,-10.54,13.7,772
893,Fluchtunfälle,insgesamt,2008,Summe,9345,9127,,2.39,
894,Fluchtunfälle,insgesamt,2008,200801,727,699,5.36,4.01,763
895,Fluchtunfälle,insgesamt,2008,200802,793,612,9.08,29.58,778
896,Fluchtunfälle,insgesamt,2008,200803,763,411,-3.78,85.64,807
897,Fluchtunfälle,insgesamt,2008,200804,837,821,9.7,1.95,809
898,Fluchtunfälle,insgesamt,2008,200805,871,858,4.06,1.52,810
899,Fluchtunfälle,insgesamt,2008,200806,859,804,-1.38,6.84,814
900,Fluchtunfälle,insgesamt,2008,200807,832,935,-3.14,-11.02,806
901,Fluchtunfälle,insgesamt,2008,200808,760,759,-8.65,0.13,806
902,Fluchtunfälle,insgesamt,2008,200809,747,797,-1.71,-6.27,802
903,Fluchtunfälle,insgesamt,2008,200810,874,873,17,0.11,802
904,Fluchtunfälle,insgesamt,2008,200811,625,868,-28.49,-28,782
905,Fluchtunfälle,insgesamt,2008,200812,657,690,5.12,-4.78,779
906,Fluchtunfälle,insgesamt,2007,Summe,9127,8629,,5.77,
907,Fluchtunfälle,insgesamt,2007,200701,699,708,-19.1,-1.27,718
908,Fluchtunfälle,insgesamt,2007,200702,612,698,-12.45,-12.32,711
909,Fluchtunfälle,insgesamt,2007,200703,411,1138,-32.84,-63.88,651
910,Fluchtunfälle,insgesamt,2007,200704,821,750,99.76,9.47,657
911,Fluchtunfälle,insgesamt,2007,200705,858,476,4.51,80.25,688
912,Fluchtunfälle,insgesamt,2007,200706,804,565,-6.29,42.3,708
913,Fluchtunfälle,insgesamt,2007,200707,935,845,16.29,10.65,716
914,Fluchtunfälle,insgesamt,2007,200708,759,774,-18.82,-1.94,715
915,Fluchtunfälle,insgesamt,2007,200709,797,718,5.01,11,721
916,Fluchtunfälle,insgesamt,2007,200710,873,599,9.54,45.74,744
917,Fluchtunfälle,insgesamt,2007,200711,868,494,-0.57,75.71,775
918,Fluchtunfälle,insgesamt,2007,200712,690,864,-20.51,-20.14,761
919,Fluchtunfälle,insgesamt,2006,Summe,8629,11037,,-21.82,
920,Fluchtunfälle,insgesamt,2006,200601,708,749,-13.34,-5.47,916
921,Fluchtunfälle,insgesamt,2006,200602,698,961,-1.41,-27.37,894
922,Fluchtunfälle,insgesamt,2006,200603,1138,1115,63.04,2.06,896
923,Fluchtunfälle,insgesamt,2006,200604,750,937,-34.09,-19.96,881
924,Fluchtunfälle,insgesamt,2006,200605,476,902,-36.53,-47.23,845
925,Fluchtunfälle,insgesamt,2006,200606,565,901,18.7,-37.29,817
926,Fluchtunfälle,insgesamt,2006,200607,845,951,49.56,-11.15,808
927,Fluchtunfälle,insgesamt,2006,200608,774,811,-8.4,-4.56,805
928,Fluchtunfälle,insgesamt,2006,200609,718,1086,-7.24,-33.89,775
929,Fluchtunfälle,insgesamt,2006,200610,599,962,-16.57,-37.73,744
930,Fluchtunfälle,insgesamt,2006,200611,494,845,-17.53,-41.54,715
931,Fluchtunfälle,insgesamt,2006,200612,864,817,74.9,5.75,719
932,Fluchtunfälle,insgesamt,2005,Summe,11037,10547,,4.65,
933,Fluchtunfälle,insgesamt,2005,200501,749,828,-20.49,-9.54,872
934,Fluchtunfälle,insgesamt,2005,200502,961,723,28.3,32.92,892
935,Fluchtunfälle,insgesamt,2005,200503,1115,817,16.02,36.47,917
936,Fluchtunfälle,insgesamt,2005,200504,937,875,-15.96,7.09,922
937,Fluchtunfälle,insgesamt,2005,200505,902,867,-3.74,4.04,925
938,Fluchtunfälle,insgesamt,2005,200506,901,859,-0.11,4.89,929
939,Fluchtunfälle,insgesamt,2005,200507,951,970,5.55,-1.96,927
940,Fluchtunfälle,insgesamt,2005,200508,811,784,-14.72,3.44,929
941,Fluchtunfälle,insgesamt,2005,200509,1086,957,33.91,13.48,940
942,Fluchtunfälle,insgesamt,2005,200510,962,1022,-11.42,-5.87,935
943,Fluchtunfälle,insgesamt,2005,200511,845,903,-12.16,-6.42,930
944,Fluchtunfälle,insgesamt,2005,200512,817,942,-3.31,-13.27,920
945,Fluchtunfälle,insgesamt,2004,Summe,10547,9611,,9.74,
946,Fluchtunfälle,insgesamt,2004,200401,828,747,-3.5,10.84,808
947,Fluchtunfälle,insgesamt,2004,200402,723,572,-12.68,26.4,820
948,Fluchtunfälle,insgesamt,2004,200403,817,854,13,-4.33,817
949,Fluchtunfälle,insgesamt,2004,200404,875,844,7.1,3.67,820
950,Fluchtunfälle,insgesamt,2004,200405,867,763,-0.91,13.63,828
951,Fluchtunfälle,insgesamt,2004,200406,859,855,-0.92,0.47,829
952,Fluchtunfälle,insgesamt,2004,200407,970,562,12.92,72.6,863
953,Fluchtunfälle,insgesamt,2004,200408,784,698,-19.18,12.32,870
954,Fluchtunfälle,insgesamt,2004,200409,957,945,22.07,1.27,871
955,Fluchtunfälle,insgesamt,2004,200410,1022,960,6.79,6.46,876
956,Fluchtunfälle,insgesamt,2004,200411,903,953,-11.64,-5.25,872
957,Fluchtunfälle,insgesamt,2004,200412,942,858,4.32,9.79,879
958,Fluchtunfälle,insgesamt,2003,Summe,9611,10651,,-9.76,
959,Fluchtunfälle,insgesamt,2003,200301,747,852,5.81,-12.32,879
960,Fluchtunfälle,insgesamt,2003,200302,572,817,-23.43,-29.99,858
961,Fluchtunfälle,insgesamt,2003,200303,854,897,49.3,-4.79,855
962,Fluchtunfälle,insgesamt,2003,200304,844,784,-1.17,7.65,860
963,Fluchtunfälle,insgesamt,2003,200305,763,857,-9.6,-10.97,852
964,Fluchtunfälle,insgesamt,2003,200306,855,987,12.06,-13.37,841
965,Fluchtunfälle,insgesamt,2003,200307,562,1026,-34.27,-45.22,802
966,Fluchtunfälle,insgesamt,2003,200308,698,785,24.2,-11.08,795
967,Fluchtunfälle,insgesamt,2003,200309,945,1039,35.39,-9.05,787
968,Fluchtunfälle,insgesamt,2003,200310,960,1019,1.59,-5.79,782
969,Fluchtunfälle,insgesamt,2003,200311,953,882,-0.73,8.05,788
970,Fluchtunfälle,insgesamt,2003,200312,858,706,-9.97,21.53,801
971,Fluchtunfälle,insgesamt,2002,Summe,10651,11396,,-6.54,
972,Fluchtunfälle,insgesamt,2002,200201,852,871,-9.46,-2.18,948
973,Fluchtunfälle,insgesamt,2002,200202,817,820,-4.11,-0.37,948
974,Fluchtunfälle,insgesamt,2002,200203,897,962,9.79,-6.76,942
975,Fluchtunfälle,insgesamt,2002,200204,784,897,-12.6,-12.6,933
976,Fluchtunfälle,insgesamt,2002,200205,857,1081,9.31,-20.72,914
977,Fluchtunfälle,insgesamt,2002,200206,987,905,15.17,9.06,921
978,Fluchtunfälle,insgesamt,2002,200207,1026,1047,3.95,-2.01,919
979,Fluchtunfälle,insgesamt,2002,200208,785,814,-23.49,-3.56,917
980,Fluchtunfälle,insgesamt,2002,200209,1039,953,32.36,9.02,924
981,Fluchtunfälle,insgesamt,2002,200210,1019,1104,-1.92,-7.7,917
982,Fluchtunfälle,insgesamt,2002,200211,882,1001,-13.44,-11.89,907
983,Fluchtunfälle,insgesamt,2002,200212,706,941,-19.95,-24.97,888
984,Fluchtunfälle,insgesamt,2001,Summe,11396,11467,,-0.62,
985,Fluchtunfälle,insgesamt,2001,200101,871,835,-8.32,4.31,959
986,Fluchtunfälle,insgesamt,2001,200102,820,890,-5.86,-7.87,953
987,Fluchtunfälle,insgesamt,2001,200103,962,974,17.32,-1.23,952
988,Fluchtunfälle,insgesamt,2001,200104,897,834,-6.76,7.55,957
989,Fluchtunfälle,insgesamt,2001,200105,1081,1086,20.51,-0.46,957
990,Fluchtunfälle,insgesamt,2001,200106,905,842,-16.28,7.48,962
991,Fluchtunfälle,insgesamt,2001,200107,1047,1102,15.69,-4.99,957
992,Fluchtunfälle,insgesamt,2001,200108,814,881,-22.25,-7.6,952
993,Fluchtunfälle,insgesamt,2001,200109,953,978,17.08,-2.56,950
994,Fluchtunfälle,insgesamt,2001,200110,1104,1078,15.84,2.41,952
995,Fluchtunfälle,insgesamt,2001,200111,1001,1017,-9.33,-1.57,950
996,Fluchtunfälle,insgesamt,2001,200112,941,950,-5.99,-0.95,950
997,Fluchtunfälle,insgesamt,2000,200001,835,,,,835
998,Fluchtunfälle,insgesamt,2000,200002,890,,6.59,,863
999,Fluchtunfälle,insgesamt,2000,200003,974,,9.44,,900
1000,Fluchtunfälle,insgesamt,2000,200004,834,,-14.37,,883
1001,Fluchtunfälle,insgesamt,2000,200005,1086,,30.22,,924
1002,Fluchtunfälle,insgesamt,2000,200006,842,,-22.47,,910
1003,Fluchtunfälle,insgesamt,2000,200007,1102,,30.88,,938
1004,Fluchtunfälle,insgesamt,2000,200008,881,,-20.05,,931
1005,Fluchtunfälle,insgesamt,2000,200009,978,,11.01,,936
1006,Fluchtunfälle,insgesamt,2000,200010,1078,,10.22,,950
1007,Fluchtunfälle,insgesamt,2000,200011,1017,,-5.66,,956
1008,Fluchtunfälle,insgesamt,2000,200012,950,,-6.59,,956
1009,Fluchtunfälle,Verletzte und Getötete,2025,202501,,35,,,
1010,Fluchtunfälle,Verletzte und Getötete,2025,202502,,34,,,
1011,Fluchtunfälle,Verletzte und Getötete,2025,202503,,41,,,
1012,Fluchtunfälle,Verletzte und Getötete,2025,202504,,59,,,
1013,Fluchtunfälle,Verletzte und Getötete,2025,202505,,53,,,
1014,Fluchtunfälle,Verletzte und Getötete,2025,202506,,70,,,
1015,Fluchtunfälle,Verletzte und Getötete,2025,202507,,68,,,
1016,Fluchtunfälle,Verletzte und Getötete,2025,202508,,55,,,
1017,Fluchtunfälle,Verletzte und Getötete,2025,202509,,63,,,
1018,Fluchtunfälle,Verletzte und Getötete,2025,202510,,49,,,
1019,Fluchtunfälle,Verletzte und Getötete,2025,202511,,29,,,
1020,Fluchtunfälle,Verletzte und Getötete,2025,202512,,38,,,
1021,Fluchtunfälle,Verletzte und Getötete,2024,Summe,594,615,,-3.41,
1022,Fluchtunfälle,Verletzte und Getötete,2024,202401,35,39,59.09,-10.26,51
1023,Fluchtunfälle,Verletzte und Getötete,2024,202402,34,35,-2.86,-2.86,51
1024,Fluchtunfälle,Verletzte und Getötete,2024,202403,41,54,20.59,-24.07,50
1025,Fluchtunfälle,Verletzte und Getötete,2024,202404,59,51,43.9,15.69,50
1026,Fluchtunfälle,Verletzte und Getötete,2024,202405,53,65,-10.17,-18.46,49
1027,Fluchtunfälle,Verletzte und Getötete,2024,202406,70,65,32.08,7.69,50
1028,Fluchtunfälle,Verletzte und Getötete,2024,202407,68,68,-2.86,0,50
1029,Fluchtunfälle,Verletzte und Getötete,2024,202408,55,59,-19.12,-6.78,50
1030,Fluchtunfälle,Verletzte und Getötete,2024,202409,63,59,14.55,6.78,50
1031,Fluchtunfälle,Verletzte und Getötete,2024,202410,49,63,-22.22,-22.22,49
1032,Fluchtunfälle,Verletzte und Getötete,2024,202411,29,35,-40.82,-17.14,48
1033,Fluchtunfälle,Verletzte und Getötete,2024,202412,38,22,31.03,72.73,50
1034,Fluchtunfälle,Verletzte und Getötete,2023,Summe,615,606,,1.49,
1035,Fluchtunfälle,Verletzte und Getötete,2023,202301,39,25,5.41,56,52
1036,Fluchtunfälle,Verletzte und Getötete,2023,202302,35,25,-10.26,40,53
1037,Fluchtunfälle,Verletzte und Getötete,2023,202303,54,55,54.29,-1.82,52
1038,Fluchtunfälle,Verletzte und Getötete,2023,202304,51,37,-5.56,37.84,54
1039,Fluchtunfälle,Verletzte und Getötete,2023,202305,65,71,27.45,-8.45,53
1040,Fluchtunfälle,Verletzte und Getötete,2023,202306,65,59,0,10.17,54
1041,Fluchtunfälle,Verletzte und Getötete,2023,202307,68,76,4.62,-10.53,53
1042,Fluchtunfälle,Verletzte und Getötete,2023,202308,59,42,-13.24,40.48,54
1043,Fluchtunfälle,Verletzte und Getötete,2023,202309,59,71,0,-16.9,53
1044,Fluchtunfälle,Verletzte und Getötete,2023,202310,63,59,6.78,6.78,54
1045,Fluchtunfälle,Verletzte und Getötete,2023,202311,35,49,-44.44,-28.57,53
1046,Fluchtunfälle,Verletzte und Getötete,2023,202312,22,37,-37.14,-40.54,51
1047,Fluchtunfälle,Verletzte und Getötete,2022,Summe,606,554,,9.39,
1048,Fluchtunfälle,Verletzte und Getötete,2022,202201,25,8,47.06,212.5,48
1049,Fluchtunfälle,Verletzte und Getötete,2022,202202,25,31,0,-19.35,47
